,Giving,Internet usage,God,Loss of interest,Unpopularity,Writing notes,Self-criticism,Finding lost valuables,Dreams,Workaholism,Energy levels,Parents' advice,Small - big dogs,Interests or hobbies,Lying,Borrowed stuff,Personality,Mood swings,Punctuality,Friends versus money,Decision making,Responding to a serious letter,Judgment calls,Reliability,Socializing,Achievements,Happiness in life,Changing the past,Daily events,New environment,Assertiveness,Elections,Hypochondria,Children,Compassion to animals,Loneliness,Fake,Empathy,Smoking,Alcohol,Healthy eating,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets
271,1.0,2.0,3.0,2.0,5.0,1.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,5.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,4.0
272,2.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,2.0
273,1.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0
274,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,5.0,3.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0
275,5.0,2.0,1.0,5.0,5.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0,2.0,5.0,3.0,5.0,4.0,4.0
276,2.0,1.0,4.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0
277,5.0,3.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0
278,5.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0
279,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0
280,4.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0
281,4.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0
282,5.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,5.0
283,5.0,2.0,5.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0
284,3.0,2.0,5.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0
285,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0
286,4.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0
287,2.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0
288,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0
289,3.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,5.0,3.0,4.0,1.0,5.0,3.0,1.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0
290,1.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0
291,2.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,5.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0
292,3.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
293,1.0,3.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0
294,4.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0
295,3.0,2.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0
296,4.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0
297,3.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0
298,3.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0
299,3.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0
300,1.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,4.0,5.0,3.0,1.0
301,3.0,1.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
302,3.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,5.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0
